Town,FamilyType,TotalHouseholds,total_pop,NonResSum,NonResSumPopulation,IsSingleOnly,NonResHouseholds_Init,NonResHouseholds_Adjusted,NonResHouseholds,Discrepancy
西春町１丁目,単独世帯,193,193,19,19,True,19.0,2.295369241850542,406.7134060853366,383.1226676016355
西春町２丁目,夫婦のみの世帯,10,20,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,夫婦と子供から成る世帯,9,31,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,その他の核家族世帯,3,7,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,核家族以外の世帯,4,16,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,非親族を含む世帯,1,2,40,40,True,0.0,-0.0,535.5843750993688,530.7520188007361
西春町２丁目,単独世帯,80,80,40,40,True,40.0,4.832356298632719,580.4167313980017,530.7520188007361
西春町３丁目,夫婦のみの世帯,37,74,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,夫婦と子供から成る世帯,50,170,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,その他の核家族世帯,17,35,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,核家族以外の世帯,9,33,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
西春町３丁目,単独世帯,124,124,0,0,True,0.0,0.0,0.0,0.0
西春町４丁目,夫婦のみの世帯,15,30,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,夫婦と子供から成る世帯,29,103,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,その他の核家族世帯,18,40,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,核家族以外の世帯,6,20,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,非親族を含む世帯,3,9,0,0,True,0.0,-0.0,0.0,0.0
西春町４丁目,単独世帯,39,39,0,0,True,0.0,0.0,0.0,0.0
西月隈１丁目,夫婦のみの世帯,20,40,27,29,False,3.033707865168539,-2.057825688741503,-480.0805431091063,-476.6805226962625
西月隈１丁目,夫婦と子供から成る世帯,18,62,27,29,False,2.730337078651685,-2.2960324606411184,-480.6221206675228,-476.6805226962625
西月隈１丁目,その他の核家族世帯,11,30,27,29,False,1.6685393258426966,-1.2395994823212748,-480.62748544201196,-476.6805226962625
西月隈１丁目,核家族以外の世帯,7,28,27,29,False,1.0617977528089888,-0.7664143873244804,-480.76104192004885,-476.6805226962625
西月隈１丁目,非親族を含む世帯,2,6,27,29,False,0.3033707865168539,-0.21502416681127942,-480.9680786658278,-476.6805226962625
西月隈１丁目,単独世帯,120,120,27,29,False,18.202247191011235,2.1989935965688217,-460.65518449795337,-476.6805226962625
西月隈３丁目,夫婦のみの世帯,76,152,2,9,False,0.321353065539112,-0.21798031412806398,-143.36218016413034,-142.641038243613
西月隈３丁目,夫婦と子供から成る世帯,151,533,2,9,False,0.638477801268499,-0.5369174995181095,-143.363992613791,-142.641038243613
西月隈３丁目,その他の核家族世帯,36,83,2,9,False,0.1522198731501057,-0.11308794047187491,-143.42642098286316,-142.641038243613
西月隈３丁目,核家族以外の世帯,12,50,2,9,False,0.0507399577167019,-0.036624520539281856,-143.45143747836397,-142.641038243613
西月隈３丁目,非親族を含む世帯,6,17,2,9,False,0.02536997885835095,-0.017981818976935748,-143.45816475566,-142.641038243613
西月隈３丁目,単独世帯,192,192,2,9,False,0.8118393234672304,0.09807742170586492,-142.5556361703683,-142.641038243613
西月隈４丁目,夫婦のみの世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,夫婦と子供から成る世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,その他の核家族世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,核家族以外の世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,非親族を含む世帯,0,0,13,13,True,0.0,-0.0,310.67583825119306,309.1053224541374
西月隈４丁目,単独世帯,13,13,13,13,True,13.0,1.5705157970556336,325.2463540482487,309.1053224541374
西月隈５丁目,夫婦のみの世帯,31,62,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,夫婦と子供から成る世帯,59,219,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,その他の核家族世帯,30,68,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,核家族以外の世帯,22,92,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,非親族を含む世帯,3,6,0,0,True,0.0,-0.0,0.0,0.0
西月隈５丁目,単独世帯,108,108,0,0,True,0.0,0.0,0.0,0.0
西月隈６丁目,夫婦のみの世帯,0,0,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,夫婦と子供から成る世帯,4,18,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,その他の核家族世帯,1,3,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,核家族以外の世帯,1,2,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,非親族を含む世帯,2,4,9,9,True,0.0,-0.0,242.6468741848176,241.55959401762522
西月隈６丁目,単独世帯,23,23,9,9,True,9.0,1.0872801671923618,252.73415435201002,241.55959401762522
諸岡１丁目,夫婦のみの世帯,64,128,2,7,False,0.3764705882352941,-0.255367649740122,-194.44743219069147,-193.4287803344103
諸岡１丁目,夫婦と子供から成る世帯,128,464,2,7,False,0.7529411764705882,-0.6331736090928014,-194.4487675618089,-193.4287803344103
諸岡１丁目,その他の核家族世帯,36,86,2,7,False,0.21176470588235294,-0.15732528189175538,-194.5140957051961,-193.4287803344103
諸岡１丁目,核家族以外の世帯,35,160,2,7,False,0.20588235294117646,-0.14860758272740468,-194.5112603589729,-193.4287803344103
諸岡１丁目,非親族を含む世帯,0,0,2,7,False,0.0,-0.0,-194.56853512918667,-193.4287803344103
諸岡１丁目,単独世帯,77,77,2,7,False,0.45294117647058824,0.054719328675694026,-194.06087462404037,-193.4287803344103
諸岡２丁目,夫婦のみの世帯,89,178,0,0,True,0.0,-0.0,0.0,0.0
諸岡２丁目,夫婦と子供から成る世帯,126,452,0,0,True,0.0,-0.0,0.0,0.0
諸岡２丁目,その他の核家族世帯,46,116,0,0,True,0.0,-0.0,0.0,0.0
諸岡２丁目,核家族以外の世帯,14,60,0,0,True,0.0,-0.0,0.0,0.0
諸岡２丁目,非親族を含む世帯,9,25,0,0,True,0.0,-0.0,0.0,0.0
諸岡２丁目,単独世帯,193,193,0,0,True,0.0,0.0,0.0,0.0
諸岡３丁目,夫婦のみの世帯,218,436,5,5,True,0.0,-0.0,0.6040445373290897,0.0
諸岡３丁目,夫婦と子供から成る世帯,506,1876,5,5,True,0.0,-0.0,0.6040445373290897,0.0
諸岡３丁目,その他の核家族世帯,120,289,5,5,True,0.0,-0.0,0.6040445373290897,0.0
諸岡３丁目,核家族以外の世帯,75,291,5,5,True,0.0,-0.0,0.6040445373290897,0.0
諸岡３丁目,非親族を含む世帯,14,38,5,5,True,0.0,-0.0,0.6040445373290897,0.0
諸岡３丁目,単独世帯,699,699,5,5,True,5.0,0.6040445373290899,6.208089074658179,0.0
諸岡４丁目,夫婦のみの世帯,146,292,0,0,True,0.0,-0.0,0.0,0.0
諸岡４丁目,夫婦と子供から成る世帯,160,564,0,0,True,0.0,-0.0,0.0,0.0
諸岡４丁目,その他の核家族世帯,73,166,0,0,True,0.0,-0.0,0.0,0.0
諸岡４丁目,核家族以外の世帯,57,217,0,0,True,0.0,-0.0,0.0,0.0
諸岡４丁目,非親族を含む世帯,17,43,0,0,True,0.0,-0.0,0.0,0.0
諸岡４丁目,単独世帯,380,380,0,0,True,0.0,0.0,0.0,0.0
諸岡５丁目,夫婦のみの世帯,136,272,37,37,True,0.0,-0.0,519.3372753064082,514.8673457301732
諸岡５丁目,夫婦と子供から成る世帯,215,768,37,37,True,0.0,-0.0,519.3372753064082,514.8673457301732
諸岡５丁目,その他の核家族世帯,62,150,37,37,True,0.0,-0.0,519.3372753064082,514.8673457301732
諸岡５丁目,核家族以外の世帯,41,158,37,37,True,0.0,-0.0,519.3372753064082,514.8673457301732
諸岡５丁目,非親族を含む世帯,6,12,37,37,True,0.0,-0.0,519.3372753064082,514.8673457301732
諸岡５丁目,単独世帯,464,464,37,37,True,37.0,4.469929576235265,560.8072048826436,514.8673457301732
諸岡６丁目,夫婦のみの世帯,109,218,22,22,True,0.0,-0.0,413.9855914630122,411.32779549876415
諸岡６丁目,夫婦と子供から成る世帯,154,530,22,22,True,0.0,-0.0,413.9855914630122,411.32779549876415
諸岡６丁目,その他の核家族世帯,42,98,22,22,True,0.0,-0.0,413.9855914630122,411.32779549876415
諸岡６丁目,核家族以外の世帯,32,128,22,22,True,0.0,-0.0,413.9855914630122,411.32779549876415
諸岡６丁目,非親族を含む世帯,12,29,22,22,True,0.0,-0.0,413.9855914630122,411.32779549876415
諸岡６丁目,単独世帯,289,289,22,22,True,22.0,2.657795964247996,438.6433874272603,411.32779549876415
豊１丁目,夫婦のみの世帯,73,146,2,2,True,0.0,-0.0,0.24161781493163614,0.0
豊１丁目,夫婦と子供から成る世帯,71,247,2,2,True,0.0,-0.0,0.24161781493163614,0.0
豊１丁目,その他の核家族世帯,24,59,2,2,True,0.0,-0.0,0.24161781493163614,0.0
豊１丁目,核家族以外の世帯,21,59,2,2,True,0.0,-0.0,0.24161781493163614,0.0
豊１丁目,非親族を含む世帯,16,32,2,2,True,0.0,-0.0,0.24161781493163614,0.0
豊１丁目,単独世帯,522,522,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
豊２丁目,夫婦のみの世帯,56,112,4,5,False,0.5125858123569794,-0.34769737207179086,-122.00076379619463,-121.46355078684489
豊２丁目,夫婦と子供から成る世帯,54,185,4,5,False,0.494279176201373,-0.41565601626658444,-122.08702907654504,-121.46355078684489
豊２丁目,その他の核家族世帯,10,20,4,5,False,0.09153318077803203,-0.06800228304499978,-122.14212133874679,-121.46355078684489
豊２丁目,核家族以外の世帯,9,24,4,5,False,0.08237986270022883,-0.05946246526915441,-122.14273483904876,-121.46355078684489
豊２丁目,非親族を含む世帯,20,40,4,5,False,0.18306636155606407,-0.1297543917023739,-122.11234026662613,-121.46355078684489
豊２丁目,単独世帯,288,288,4,5,False,2.6361556064073226,0.3184710787199595,-119.21102555135258,-121.46355078684489
那珂１丁目,夫婦のみの世帯,117,234,8,9,False,0.9770354906054279,-0.6627430262697059,-324.4447844127995,-322.4795406717355
那珂１丁目,夫婦と子供から成る世帯,197,705,8,9,False,1.6450939457202505,-1.3834149379252294,-324.4973978693402,-322.4795406717355
那珂１丁目,その他の核家族世帯,66,166,8,9,False,0.5511482254697286,-0.4094617635874497,-324.61739041525294,-322.4795406717355
那珂１丁目,核家族以外の世帯,48,188,8,9,False,0.40083507306889354,-0.2893260662226358,-324.6475678702889,-322.4795406717355
那珂１丁目,非親族を含む世帯,10,27,8,9,False,0.08350730688935282,-0.05918858995191795,-324.73475816019777,-322.4795406717355
那珂１丁目,単独世帯,520,520,8,9,False,4.3423799582463465,0.5245981785572054,-319.8920987403317,-322.4795406717355
那珂２丁目,夫婦のみの世帯,98,196,5,8,False,0.8581436077057792,-0.5820962462607312,-291.43299276190385,-289.7729803949174
那珂２丁目,夫婦と子供から成る世帯,158,580,5,8,False,1.38353765323993,-1.1634634372422727,-291.4889659073512,-289.7729803949174
那珂２丁目,その他の核家族世帯,41,96,5,8,False,0.3590192644483362,-0.2667243663128855,-291.61674522521344,-289.7729803949174
那珂２丁目,核家族以外の世帯,26,97,5,8,False,0.22767075306479861,-0.16433462988619685,-291.64570400017027,-289.7729803949174
那珂２丁目,非親族を含む世帯,3,6,5,8,False,0.02626970227670753,-0.018619527968674714,-291.70138994904084,-289.7729803949174
那珂２丁目,単独世帯,245,245,5,8,False,2.1453590192644483,0.2591784792392767,-289.30450262484516,-289.7729803949174
那珂３丁目,夫婦のみの世帯,113,226,1,5,False,0.1446862996158771,-0.09814365700039501,-83.90212614949618,-83.4662051783639
那珂３丁目,夫婦と子供から成る世帯,249,945,1,5,False,0.31882202304737517,-0.26810818334765407,-83.89795495241195,-83.4662051783639
那珂３丁目,その他の核家族世帯,118,288,1,5,False,0.15108834827144688,-0.11224730241672404,-83.90982774625695,-83.4662051783639
那珂３丁目,核家族以外の世帯,36,140,1,5,False,0.046094750320102434,-0.033271571475826475,-83.93584561326739,-83.4662051783639
那珂３丁目,非親族を含む世帯,11,25,1,5,False,0.014084507042253521,-0.009982864291186163,-83.9445671493606,-83.4662051783639
那珂３丁目,単独世帯,254,254,1,5,False,0.32522407170294493,0.039289964784017625,-83.58415475562471,-83.4662051783639
那珂４丁目,夫婦のみの世帯,84,168,2,2,True,0.0,-0.0,0.24161781493163614,0.0
那珂４丁目,夫婦と子供から成る世帯,228,852,2,2,True,0.0,-0.0,0.24161781493163614,0.0
那珂４丁目,その他の核家族世帯,62,150,2,2,True,0.0,-0.0,0.24161781493163614,0.0
那珂４丁目,核家族以外の世帯,32,121,2,2,True,0.0,-0.0,0.24161781493163614,0.0
那珂４丁目,非親族を含む世帯,4,10,2,2,True,0.0,-0.0,0.24161781493163614,0.0
那珂４丁目,単独世帯,200,200,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
那珂５丁目,夫婦のみの世帯,66,132,17,17,True,0.0,-0.0,363.5076635302219,361.453912103303
那珂５丁目,夫婦と子供から成る世帯,126,458,17,17,True,0.0,-0.0,363.5076635302219,361.453912103303
那珂５丁目,その他の核家族世帯,46,114,17,17,True,0.0,-0.0,363.5076635302219,361.453912103303
那珂５丁目,核家族以外の世帯,21,83,17,17,True,0.0,-0.0,363.5076635302219,361.453912103303
那珂５丁目,非親族を含む世帯,5,15,17,17,True,0.0,-0.0,363.5076635302219,361.453912103303
那珂５丁目,単独世帯,223,223,17,17,True,17.0,2.0537514269189057,382.561414957141,361.453912103303
那珂６丁目,夫婦のみの世帯,58,116,0,0,True,0.0,-0.0,0.0,0.0
那珂６丁目,夫婦と子供から成る世帯,124,454,0,0,True,0.0,-0.0,0.0,0.0
那珂６丁目,その他の核家族世帯,25,62,0,0,True,0.0,-0.0,0.0,0.0
那珂６丁目,核家族以外の世帯,17,78,0,0,True,0.0,-0.0,0.0,0.0
那珂６丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
那珂６丁目,単独世帯,228,228,0,0,True,0.0,0.0,0.0,0.0
金の隈１丁目,夫婦のみの世帯,132,264,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
金の隈１丁目,夫婦と子供から成る世帯,192,733,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
金の隈１丁目,その他の核家族世帯,49,119,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
金の隈１丁目,核家族以外の世帯,41,176,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
金の隈１丁目,非親族を含む世帯,6,12,8,8,True,0.0,-0.0,223.08645586962882,222.11998460990233
金の隈１丁目,単独世帯,235,235,8,8,True,8.0,0.9664712597265438,232.05292712935534,222.11998460990233
金の隈２丁目,夫婦のみの世帯,52,104,5,5,True,0.0,-0.0,0.6040445373290897,0.0
金の隈２丁目,夫婦と子供から成る世帯,96,353,5,5,True,0.0,-0.0,0.6040445373290897,0.0
金の隈２丁目,その他の核家族世帯,30,75,5,5,True,0.0,-0.0,0.6040445373290897,0.0
金の隈２丁目,核家族以外の世帯,16,74,5,5,True,0.0,-0.0,0.6040445373290897,0.0
金の隈２丁目,非親族を含む世帯,3,8,5,5,True,0.0,-0.0,0.6040445373290897,0.0
金の隈２丁目,単独世帯,110,110,5,5,True,5.0,0.6040445373290899,6.208089074658179,0.0
金の隈３丁目,夫婦のみの世帯,91,182,47,51,False,6.943181818181818,-4.7097013101041325,-736.047569225296,-724.4664527611576
金の隈３丁目,夫婦と子供から成る世帯,136,495,47,51,False,10.376623376623376,-8.72605228521461,-736.6304786419648,-724.4664527611576
金の隈３丁目,その他の核家族世帯,29,66,47,51,False,2.2126623376623376,-1.6438420394633222,-737.7122294351745,-724.4664527611576
金の隈３丁目,核家族以外の世帯,28,118,47,51,False,2.1363636363636362,-1.54204491687268,-737.6867310138828,-724.4664527611576
金の隈３丁目,非親族を含む世帯,4,10,47,51,False,0.30519480519480524,-0.2163170009070664,-738.1921719290858,-724.4664527611576
金の隈３丁目,単独世帯,328,328,47,51,False,25.025974025974023,3.0233605803458596,-710.2317151270533,-724.4664527611576
銀天町１丁目,夫婦のみの世帯,20,40,1,1,True,0.0,-0.0,0.12080890746581807,0.0
銀天町１丁目,夫婦と子供から成る世帯,37,128,1,1,True,0.0,-0.0,0.12080890746581807,0.0
銀天町１丁目,その他の核家族世帯,14,35,1,1,True,0.0,-0.0,0.12080890746581807,0.0
銀天町１丁目,核家族以外の世帯,4,17,1,1,True,0.0,-0.0,0.12080890746581807,0.0
銀天町１丁目,非親族を含む世帯,0,0,1,1,True,0.0,-0.0,0.12080890746581807,0.0
銀天町１丁目,単独世帯,57,57,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
銀天町２丁目,夫婦のみの世帯,19,38,7,7,True,0.0,-0.0,0.8456623522607263,0.0
銀天町２丁目,夫婦と子供から成る世帯,19,68,7,7,True,0.0,-0.0,0.8456623522607263,0.0
銀天町２丁目,その他の核家族世帯,7,17,7,7,True,0.0,-0.0,0.8456623522607263,0.0
銀天町２丁目,核家族以外の世帯,2,5,7,7,True,0.0,-0.0,0.8456623522607263,0.0
銀天町２丁目,非親族を含む世帯,2,4,7,7,True,0.0,-0.0,0.8456623522607263,0.0
銀天町２丁目,単独世帯,116,116,7,7,True,7.0,0.845662352260726,8.691324704521453,0.0
銀天町３丁目,夫婦のみの世帯,17,34,0,0,True,0.0,-0.0,0.0,0.0
銀天町３丁目,夫婦と子供から成る世帯,15,50,0,0,True,0.0,-0.0,0.0,0.0
銀天町３丁目,その他の核家族世帯,9,18,0,0,True,0.0,-0.0,0.0,0.0
銀天町３丁目,核家族以外の世帯,5,13,0,0,True,0.0,-0.0,0.0,0.0
銀天町３丁目,非親族を含む世帯,4,8,0,0,True,0.0,-0.0,0.0,0.0
銀天町３丁目,単独世帯,167,167,0,0,True,0.0,0.0,0.0,0.0
青木１丁目,夫婦のみの世帯,127,254,2,5,False,0.3735294117647059,-0.25337258997652734,-163.88004381080458,-163.0576707438997
青木１丁目,夫婦と子供から成る世帯,234,861,2,5,False,0.6882352941176471,-0.5787602520613888,-163.8907255905365,-163.0576707438997
青木１丁目,その他の核家族世帯,53,133,2,5,False,0.15588235294117647,-0.11580888805920882,-163.9601271677108,-163.0576707438997
青木１丁目,核家族以外の世帯,33,130,2,5,False,0.09705882352941177,-0.07005786042863364,-163.97319966949198,-163.0576707438997
青木１丁目,非親族を含む世帯,3,12,2,5,False,0.008823529411764706,-0.006253970864772506,-163.99763107404578,-163.0576707438997
青木１丁目,単独世帯,230,230,2,5,False,0.6764705882352942,0.08172367269746511,-163.24200637166,-163.0576707438997
青木２丁目,夫婦のみの世帯,2,4,0,0,True,0.0,-0.0,0.0,0.0
青木２丁目,夫婦と子供から成る世帯,2,7,0,0,True,0.0,-0.0,0.0,0.0
青木２丁目,その他の核家族世帯,1,4,0,0,True,0.0,-0.0,0.0,0.0
青木２丁目,核家族以外の世帯,1,6,0,0,True,0.0,-0.0,0.0,0.0
青木２丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
青木２丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
須崎町,夫婦のみの世帯,54,108,3,5,False,0.2297872340425532,-0.15586935004084576,-35.33582563024482,-35.20623924117615
須崎町,夫婦と子供から成る世帯,49,171,3,5,False,0.20851063829787236,-0.17534362246486157,-35.37657649841351,-35.20623924117615
須崎町,その他の核家族世帯,32,72,3,5,False,0.13617021276595745,-0.10116424745758267,-35.37473754893815,-35.20623924117615
須崎町,核家族以外の世帯,11,41,3,5,False,0.04680851063829787,-0.03378676956841906,-35.39672177317665,-35.20623924117615
須崎町,非親族を含む世帯,7,16,3,5,False,0.029787234042553193,-0.021112695969019244,-35.40106897617299,-35.20623924117615
須崎町,単独世帯,552,552,3,5,False,2.348936170212766,0.2837724124303469,-32.777034931603446,-35.20623924117615
麦野１丁目,夫婦のみの世帯,74,148,1,5,False,0.19321148825065274,-0.1310592784648635,-70.71897731231063,-70.37434142139472
麦野１丁目,夫婦と子供から成る世帯,84,291,1,5,False,0.2193211488250653,-0.1844345450768033,-70.74624291834816,-70.37434142139472
麦野１丁目,その他の核家族世帯,32,69,1,5,False,0.0835509138381201,-0.06207205783950894,-70.75965066609781,-70.37434142139472
麦野１丁目,核家族以外の世帯,38,170,1,5,False,0.09921671018276762,-0.07161544083692908,-70.75352825275058,-70.37434142139472
麦野１丁目,非親族を含む世帯,3,7,1,5,False,0.007832898172323759,-0.005551827921730162,-70.77884845184583,-70.37434142139472
麦野１丁目,単独世帯,152,152,1,5,False,0.3968668407310705,0.04794504943813142,-70.33631763192722,-70.37434142139472
麦野２丁目,夫婦のみの世帯,85,170,0,0,True,0.0,-0.0,0.0,0.0
麦野２丁目,夫婦と子供から成る世帯,143,519,0,0,True,0.0,-0.0,0.0,0.0
麦野２丁目,その他の核家族世帯,49,125,0,0,True,0.0,-0.0,0.0,0.0
麦野２丁目,核家族以外の世帯,18,69,0,0,True,0.0,-0.0,0.0,0.0
麦野２丁目,非親族を含む世帯,3,8,0,0,True,0.0,-0.0,0.0,0.0
麦野２丁目,単独世帯,107,107,0,0,True,0.0,0.0,0.0,0.0
麦野３丁目,夫婦のみの世帯,55,110,79,80,False,10.495169082125605,-7.119086446276462,-780.7870093110455,-752.507924798563
麦野３丁目,夫婦と子供から成る世帯,130,501,79,80,False,24.806763285024154,-20.860843223790795,-780.2171718856612,-752.507924798563
麦野３丁目,その他の核家族世帯,30,85,79,80,False,5.724637681159421,-4.252976118772695,-782.6914303845078,-752.507924798563
麦野３丁目,核家族以外の世帯,21,95,79,80,False,4.007246376811595,-2.8924635304768773,-783.0483091005599,-752.507924798563
麦野３丁目,非親族を含む世帯,4,10,79,80,False,0.7632850241545893,-0.5410037276257311,-783.9408106503656,-752.507924798563
麦野３丁目,単独世帯,174,174,79,80,False,33.20289855072463,4.0112058986114345,-746.9489874975579,-752.507924798563
麦野４丁目,夫婦のみの世帯,124,248,5,6,False,0.6581740976645435,-0.44645286429486564,-217.84612655066474,-216.75085163436268
麦野４丁目,夫婦と子供から成る世帯,162,588,5,6,False,0.8598726114649681,-0.723095856323636,-217.9210710288931,-216.75085163436268
麦野４丁目,その他の核家族世帯,78,187,5,6,False,0.41401273885350315,-0.3075803901103852,-217.95141543529132,-216.75085163436268
麦野４丁目,核家族以外の世帯,34,125,5,6,False,0.18046709129511676,-0.13026263696760676,-218.00764332970692,-216.75085163436268
麦野４丁目,非親族を含む世帯,11,27,5,6,False,0.0583864118895966,-0.04138331747036301,-218.0408446896152,-216.75085163436268
麦野４丁目,単独世帯,533,533,5,6,False,2.829087048832272,0.341778915495122,-214.88698181970705,-216.75085163436268
麦野５丁目,夫婦のみの世帯,133,266,4,4,True,0.0,-0.0,0.4832356298632723,0.0
麦野５丁目,夫婦と子供から成る世帯,176,626,4,4,True,0.0,-0.0,0.4832356298632723,0.0
麦野５丁目,その他の核家族世帯,88,209,4,4,True,0.0,-0.0,0.4832356298632723,0.0
麦野５丁目,核家族以外の世帯,44,170,4,4,True,0.0,-0.0,0.4832356298632723,0.0
麦野５丁目,非親族を含む世帯,9,23,4,4,True,0.0,-0.0,0.4832356298632723,0.0
麦野５丁目,単独世帯,349,349,4,4,True,4.0,0.4832356298632719,4.966471259726545,0.0
麦野６丁目,夫婦のみの世帯,82,164,2,4,False,0.21106821106821108,-0.14317185639387472,-66.8600885341834,-66.54334129754247
麦野６丁目,夫婦と子供から成る世帯,98,343,2,4,False,0.25225225225225223,-0.21212741971295992,-66.88786005631843,-66.54334129754247
麦野６丁目,その他の核家族世帯,51,116,2,4,False,0.13127413127413126,-0.097526826397935,-66.89423758398152,-66.54334129754247
麦野６丁目,核家族以外の世帯,37,130,2,4,False,0.09523809523809523,-0.06874364371063618,-66.90149043733027,-66.54334129754247
麦野６丁目,非親族を含む世帯,10,20,2,4,False,0.02574002574002574,-0.018244102050816408,-66.92048896516852,-66.54334129754247
麦野６丁目,単独世帯,499,499,2,4,False,1.2844272844272844,0.15517025695094766,-65.48838734747952,-66.54334129754247
